,0,1,2,3
3653,1.0,2.244,37.0,5.29
3654,0.0,0.11,2.0,0.45
3655,4.0,0.1,1.0,1.0
3656,1.0,1.207,70.0,4.91
3657,2.0,0.536,90.0,5.82
3658,0.0,0.106,5.0,0.0
3659,0.0,1.165,1.0,10.0
3660,0.0,0.326,9.0,4.88
3661,0.0,0.17,7.0,2.45
3662,2.0,0.373,48.0,2.58
3663,0.0,0.326,189.0,4.4
3664,0.0,0.326,189.0,4.4
3665,0.0,0.11,2.0,0.45
3666,0.0,0.314,86.0,3.4
3667,0.0,0.314,86.0,3.4
3668,0.0,0.11,2.0,0.45
3669,0.0,0.333,16.0,6.11
3670,2.0,0.379,27.0,4.42
3671,0.0,0.11,2.0,0.45
3672,0.0,0.314,86.0,3.4
3673,0.0,0.601,47.0,3.29
3674,1.0,3.259,364.0,6.82
3675,2.0,0.379,27.0,4.42
3676,0.0,0.11,2.0,0.45
3677,0.0,0.153,10.0,0.0
3678,0.0,0.232,45.0,1.01
3679,0.0,0.298,9.0,2.59
3680,0.0,0.127,9.0,1.31
3681,0.0,0.171,15.0,2.53
3682,0.0,0.184,12.0,0.0
3683,0.0,0.512,37.0,0.0
3684,0.0,0.11,2.0,0.45
3685,0.0,0.123,11.0,1.02
3686,0.0,0.35,18.0,2.17
3687,0.0,1.0,5.0,0.0
3688,0.0,0.2,5.0,1.89
3689,0.0,0.208,8.0,2.16
3690,1.0,0.443,70.0,2.97
3691,0.0,0.326,189.0,4.4
3692,0.0,0.397,28.0,7.16
3693,0.0,0.254,83.0,1.31
3694,1.0,0.686,92.0,3.54
3695,0.0,0.314,86.0,3.4
3696,0.0,0.358,21.0,0.0
3697,0.0,0.476,36.0,2.94
3698,0.0,0.35,18.0,2.17
3699,3.0,0.353,52.0,2.81
3700,1.0,3.277,66.0,9.18
3701,1.0,3.486,83.0,3.96
3702,1.0,3.042,135.0,6.08
3703,1.0,0.334,7.0,0.36
3704,0.0,0.622,22.0,0.0
3705,2.0,0.597,79.0,2.18
3706,0.0,0.11,2.0,0.45
3707,0.0,0.161,19.0,0.0
3708,0.0,0.11,2.0,0.45
3709,0.0,0.153,10.0,0.0
3710,1.0,2.108,178.0,7.83
3711,1.0,1.208,115.0,7.27
3712,0.0,0.512,51.0,2.38
3713,1.0,1.208,115.0,7.27
3714,0.0,0.512,37.0,0.0
3715,0.0,0.11,2.0,0.45
3716,1.0,4.954,255.0,5.04
3717,2.0,0.379,27.0,4.42
3718,0.0,0.11,2.0,0.45
3719,2.0,0.379,27.0,4.42
3720,0.0,0.11,2.0,0.45
3721,0.0,0.11,2.0,0.45
3722,0.0,0.3,17.0,0.0
3723,0.0,0.278,15.0,4.51
3724,0.0,0.3,17.0,0.0
3725,0.0,0.512,37.0,0.0
3726,0.0,0.278,15.0,4.51
3727,1.0,12.556,1186.0,13.08
3728,0.0,0.602,88.0,3.13
3729,0.0,0.129,3.0,0.0
3730,0.0,0.602,88.0,3.13
3731,4.0,0.1,1.0,1.0
3732,2.0,0.416,88.0,2.87
3733,0.0,0.11,2.0,0.45
3734,2.0,0.416,88.0,2.87
3735,1.0,3.15,140.0,6.75
3736,4.0,0.21,58.0,0.77
3737,0.0,0.448,13.0,0.0
3738,4.0,0.1,1.0,1.0
3739,4.0,0.1,1.0,1.0
3740,4.0,0.1,1.0,1.0
3741,0.0,0.11,2.0,0.45
3742,0.0,0.319,77.0,1.88
3743,0.0,0.196,6.0,1.04
3744,1.0,2.383,287.0,15.15
3745,0.0,0.314,86.0,3.4
3746,1.0,1.005,144.0,8.0
3747,0.0,0.255,14.0,2.24
3748,0.0,0.11,2.0,0.45
3749,0.0,0.268,12.0,2.19
3750,0.0,0.128,2.0,0.58
3751,0.0,0.11,2.0,0.45
3752,0.0,0.11,2.0,0.45
3753,0.0,0.546,163.0,4.65
3754,0.0,0.319,18.0,0.0
3755,0.0,0.106,5.0,0.0
3756,0.0,4.392,1.0,0.0
3757,0.0,0.443,20.0,0.0
3758,0.0,0.278,15.0,4.51
3759,0.0,0.11,2.0,0.45
3760,0.0,0.11,2.0,0.45
3761,0.0,0.279,30.0,0.0
3762,0.0,0.314,86.0,3.4
3763,1.0,1.786,168.0,9.32
3764,0.0,0.12,6.0,1.55
3765,0.0,4.392,1.0,0.0
3766,0.0,0.153,10.0,0.0
3767,0.0,0.834,24.0,0.0
3768,1.0,3.066,59.0,3.05
3769,1.0,1.084,7.0,4.41
3770,0.0,0.278,15.0,4.51
3771,0.0,0.11,2.0,0.45
3772,0.0,0.11,2.0,0.45
3773,0.0,0.278,15.0,4.51
3774,0.0,0.749,17.0,5.26
3775,0.0,0.602,88.0,3.13
3776,0.0,0.11,2.0,0.45
3777,0.0,0.326,189.0,4.4
3778,0.0,0.149,7.0,1.15
3779,2.0,0.379,27.0,4.42
3780,0.0,0.153,10.0,0.0
3781,0.0,0.11,2.0,0.45
3782,0.0,0.11,2.0,0.45
3783,2.0,0.536,90.0,5.82
3784,0.0,0.11,2.0,0.45
3785,0.0,0.186,1.0,3.0
3786,0.0,0.217,10.0,3.69
3787,0.0,0.326,189.0,4.4
3788,0.0,0.3,17.0,0.0
3789,0.0,0.166,5.0,1.05
3790,0.0,0.3,17.0,0.0
3791,0.0,0.3,17.0,0.0
3792,0.0,0.3,17.0,0.0
3793,0.0,0.11,2.0,0.45
3794,0.0,0.314,86.0,3.4
3795,0.0,0.176,10.0,0.0
3796,1.0,0.948,115.0,5.19
3797,0.0,0.149,12.0,0.0
3798,0.0,0.149,12.0,0.0
3799,1.0,12.556,1186.0,13.08
3800,0.0,0.597,123.0,3.02
3801,0.0,0.11,2.0,0.45
3802,1.0,1.672,134.0,5.83
3803,0.0,2.223,118.0,7.24
3804,0.0,0.129,3.0,0.0
3805,0.0,0.11,2.0,0.45
3806,0.0,0.326,189.0,4.4
3807,0.0,0.11,2.0,0.45
3808,0.0,0.11,2.0,0.45
3809,0.0,0.74,8.0,7.86
3810,0.0,0.466,14.0,2.76
3811,0.0,0.512,37.0,0.0
3812,0.0,0.326,189.0,4.4
3813,0.0,0.153,10.0,0.0
3814,0.0,0.11,2.0,0.45
3815,0.0,0.139,11.0,1.18
3816,0.0,0.11,2.0,0.45
3817,1.0,0.502,81.0,3.55
3818,4.0,0.21,58.0,0.77
3819,1.0,4.683,120.0,14.1
3820,0.0,0.546,163.0,4.65
3821,0.0,1.122,96.0,7.95
3822,1.0,0.889,12.0,3.64
3823,1.0,0.734,114.0,2.89
3824,1.0,2.005,191.0,4.74
3825,1.0,1.148,200.0,5.2
3826,0.0,0.601,47.0,3.29
3827,1.0,2.005,191.0,4.74
3828,0.0,0.153,10.0,0.0
3829,0.0,0.153,10.0,0.0
3830,0.0,0.498,47.0,2.64
3831,0.0,0.278,15.0,4.51
3832,3.0,0.193,14.0,0.43
3833,0.0,0.108,3.0,0.54
3834,0.0,0.299,16.0,0.0
3835,0.0,0.129,3.0,0.0
3836,0.0,0.108,3.0,0.54
3837,3.0,0.175,14.0,0.17
3838,1.0,0.667,152.0,4.59
3839,1.0,0.667,152.0,4.59
3840,1.0,0.53,76.0,3.12
3841,2.0,0.687,67.0,4.32
3842,0.0,0.11,2.0,0.45
3843,0.0,0.326,189.0,4.4
3844,0.0,0.11,2.0,0.45
3845,0.0,0.11,2.0,0.45
3846,0.0,0.299,16.0,0.0
3847,0.0,0.11,2.0,0.45
3848,0.0,0.511,33.0,6.42
3849,2.0,0.511,31.0,2.41
3850,0.0,0.498,47.0,2.64
3851,1.0,0.816,110.0,2.76
3852,1.0,0.816,110.0,2.76
3853,2.0,0.438,44.0,4.46
3854,0.0,4.392,1.0,0.0
3855,3.0,0.189,4.0,0.79
3856,1.0,0.862,45.0,4.35
3857,2.0,0.438,44.0,4.46
3858,1.0,1.239,50.0,3.43
3859,0.0,0.134,10.0,0.3
3860,0.0,0.602,88.0,3.13
3861,0.0,0.314,86.0,3.4
3862,0.0,0.314,86.0,3.4
3863,1.0,0.854,148.0,2.16
3864,4.0,0.21,58.0,0.77
3865,1.0,4.451,279.0,6.27
3866,2.0,0.536,90.0,5.82
3867,0.0,0.11,2.0,0.45
3868,0.0,0.11,2.0,0.45
3869,0.0,0.3,17.0,0.0
3870,1.0,1.092,74.0,7.32
3871,0.0,1.506,47.0,0.0
3872,1.0,0.818,117.0,3.36
3873,0.0,0.18,11.0,0.7
3874,0.0,0.278,15.0,4.51
3875,0.0,0.326,189.0,4.4
3876,1.0,1.758,60.0,2.85
3877,0.0,0.123,11.0,1.02
3878,0.0,0.326,189.0,4.4
3879,4.0,0.1,1.0,1.0
3880,0.0,0.11,2.0,0.45
3881,0.0,0.232,45.0,1.01
3882,0.0,0.11,2.0,0.45
3883,0.0,0.326,189.0,4.4
3884,0.0,0.512,37.0,0.0
3885,1.0,0.679,101.0,3.47
3886,0.0,0.11,2.0,0.45
3887,0.0,0.11,2.0,0.45
3888,2.0,0.536,90.0,5.82
3889,0.0,0.11,2.0,0.45
3890,0.0,0.326,189.0,4.4
3891,0.0,0.3,17.0,0.0
3892,0.0,0.326,189.0,4.4
3893,0.0,0.326,189.0,4.4
3894,0.0,0.232,45.0,1.01
3895,0.0,0.105,9.0,0.14
3896,2.0,0.41,9.0,2.71
3897,0.0,0.511,33.0,6.42
3898,3.0,0.199,5.0,2.09
3899,0.0,0.3,17.0,0.0
3900,0.0,0.474,81.0,1.89
3901,2.0,0.366,47.0,2.68
3902,1.0,1.022,174.0,5.4
3903,0.0,0.93,13.0,6.51
3904,4.0,0.1,1.0,1.0
3905,0.0,2.407,132.0,19.03
3906,0.0,0.314,86.0,3.4
3907,0.0,0.208,8.0,2.16
3908,0.0,0.11,2.0,0.45
3909,0.0,0.601,47.0,3.29
3910,0.0,0.671,10.0,4.9
3911,2.0,0.438,44.0,4.46
3912,0.0,0.536,33.0,0.0
3913,0.0,0.132,7.0,0.74
3914,2.0,0.947,110.0,2.78
3915,4.0,0.1,1.0,1.0
3916,1.0,2.058,188.0,11.64
3917,4.0,0.21,58.0,0.77
3918,0.0,0.469,24.0,8.48
3919,0.0,0.11,2.0,0.45
3920,0.0,0.171,15.0,2.53
3921,0.0,0.11,2.0,0.45
3922,1.0,1.915,104.0,3.64
3923,1.0,0.53,76.0,3.12
3924,1.0,1.218,286.0,5.01
3925,0.0,0.326,189.0,4.4
3926,0.0,0.326,189.0,4.4
3927,0.0,0.102,3.0,0.0
3928,1.0,0.733,122.0,5.17
3929,1.0,1.145,105.0,8.17
3930,0.0,0.602,88.0,3.13
3931,1.0,0.862,45.0,4.35
3932,0.0,0.251,14.0,0.0
3933,0.0,0.293,20.0,6.21
3934,0.0,4.392,1.0,0.0
3935,0.0,0.106,5.0,0.0
3936,0.0,0.11,2.0,0.45
3937,3.0,0.247,46.0,1.82
3938,2.0,0.374,8.0,4.28
3939,0.0,1.777,34.0,20.84
3940,1.0,3.811,372.0,25.54
3941,0.0,0.129,3.0,0.0
3942,3.0,0.328,82.0,2.12
3943,1.0,0.926,49.0,4.33
3944,0.0,0.448,13.0,0.0
3945,0.0,0.314,86.0,3.4
3946,0.0,0.314,86.0,3.4
3947,0.0,0.35,18.0,2.17
3948,0.0,0.326,189.0,4.4
3949,0.0,0.834,24.0,0.0
3950,3.0,0.247,46.0,1.82
3951,3.0,0.247,46.0,1.82
3952,0.0,0.3,17.0,0.0
3953,0.0,0.602,88.0,3.13
3954,0.0,0.3,17.0,0.0
3955,0.0,0.186,16.0,0.0
3956,0.0,0.602,88.0,3.13
3957,2.0,0.446,43.0,3.07
3958,0.0,1.122,96.0,7.95
3959,0.0,0.11,2.0,0.45
3960,3.0,0.247,46.0,1.82
3961,0.0,0.11,2.0,0.45
3962,0.0,0.203,8.0,4.43
3963,0.0,0.203,8.0,4.43
3964,0.0,0.11,2.0,0.45
3965,1.0,1.005,144.0,8.0
3966,1.0,1.567,208.0,3.51
3967,2.0,0.457,44.0,2.89
3968,0.0,0.326,189.0,4.4
3969,2.0,0.536,90.0,5.82
3970,1.0,1.005,144.0,8.0
3971,0.0,0.11,2.0,0.45
3972,0.0,0.262,16.0,0.0
3973,2.0,0.606,103.0,5.12
3974,0.0,0.281,10.0,0.0
3975,0.0,0.226,26.0,1.17
3976,0.0,0.546,163.0,4.65
3977,0.0,0.469,24.0,8.48
3978,0.0,0.511,26.0,3.1
3979,0.0,0.362,14.0,2.14
3980,1.0,0.926,49.0,4.33
3981,0.0,0.602,88.0,3.13
3982,0.0,0.11,2.0,0.45
3983,0.0,0.11,2.0,0.45
3984,1.0,2.01,223.0,10.76
3985,1.0,0.798,135.0,5.93
3986,1.0,2.496,135.0,12.22
3987,1.0,0.76,139.0,4.19
3988,0.0,0.235,11.0,0.0
3989,0.0,0.381,10.0,2.92
3990,0.0,0.251,14.0,0.0
3991,0.0,0.108,3.0,0.54
3992,0.0,0.141,7.0,1.27
3993,0.0,0.139,11.0,1.18
3994,0.0,0.108,3.0,0.54
3995,0.0,0.108,3.0,0.54
3996,3.0,0.292,29.0,2.17
3997,3.0,0.247,46.0,1.82
3998,3.0,0.292,29.0,2.17
3999,0.0,0.11,2.0,0.45
4000,1.0,0.859,33.0,1.53
4001,0.0,0.129,3.0,0.0
4002,0.0,0.314,86.0,3.4
4003,0.0,0.314,86.0,3.4
4004,0.0,0.314,86.0,3.4
4005,0.0,0.11,2.0,0.45
4006,0.0,0.11,2.0,0.45
4007,0.0,0.326,189.0,4.4
4008,0.0,0.546,163.0,4.65
4009,0.0,0.326,189.0,4.4
4010,4.0,0.21,58.0,0.77
4011,4.0,0.21,58.0,0.77
4012,0.0,0.314,86.0,3.4
4013,0.0,0.149,7.0,1.15
4014,0.0,0.11,2.0,0.45
4015,0.0,0.35,18.0,2.17
4016,0.0,0.354,12.0,5.47
4017,0.0,0.217,7.0,2.02
4018,0.0,0.17,13.0,1.64
4019,0.0,0.11,2.0,0.45
4020,1.0,1.36,174.0,8.78
4021,1.0,0.975,104.0,6.33
4022,0.0,0.469,24.0,8.48
4023,1.0,0.686,92.0,3.54
4024,0.0,0.242,9.0,1.43
4025,2.0,0.57,24.0,5.96
4026,0.0,0.11,2.0,0.45
4027,0.0,0.314,86.0,3.4
4028,1.0,2.058,188.0,11.64
4029,0.0,0.326,189.0,4.4
4030,0.0,0.237,12.0,0.0
4031,1.0,0.699,20.0,0.89
4032,2.0,1.305,52.0,2.09
4033,1.0,1.239,50.0,3.43
4034,0.0,0.124,7.0,0.0
4035,0.0,0.266,16.0,0.0
4036,0.0,0.141,7.0,1.27
4037,2.0,0.365,38.0,2.64
4038,2.0,0.284,53.0,1.35
4039,4.0,0.21,58.0,0.77
4040,1.0,0.749,51.0,1.16
4041,0.0,0.189,12.0,0.0
4042,0.0,0.135,19.0,0.0
4043,1.0,7.471,245.0,12.12
4044,1.0,3.599,390.0,7.14
4045,0.0,0.11,2.0,0.45
4046,0.0,0.602,88.0,3.13
4047,0.0,0.326,189.0,4.4
4048,0.0,0.11,2.0,0.45
4049,0.0,0.602,88.0,3.13
4050,0.0,0.326,189.0,4.4
4051,1.0,1.603,120.0,10.37
4052,0.0,0.11,2.0,0.45
4053,0.0,0.11,2.0,0.45
4054,0.0,0.134,10.0,0.0
4055,2.0,0.349,92.0,2.85
4056,4.0,0.21,58.0,0.77
4057,0.0,0.132,7.0,0.74
4058,1.0,2.075,97.0,12.37
4059,0.0,0.476,36.0,2.94
4060,1.0,5.928,146.0,14.39
4061,1.0,4.853,488.0,11.62
4062,0.0,0.3,17.0,0.0
4063,0.0,0.261,8.0,0.0
4064,2.0,0.379,27.0,4.42
4065,0.0,0.212,8.0,0.0
4066,0.0,0.469,24.0,8.48
4067,1.0,3.861,36.0,7.44
4068,2.0,0.777,73.0,3.18
4069,0.0,0.286,15.0,0.0
4070,0.0,0.326,189.0,4.4
4071,0.0,0.11,2.0,0.45
4072,1.0,0.699,20.0,0.89
4073,0.0,0.254,4.0,1.76
4074,0.0,1.122,96.0,7.95
4075,0.0,0.597,123.0,3.02
4076,0.0,0.3,17.0,0.0
4077,0.0,1.0,2.0,0.0
4078,4.0,0.1,1.0,1.0
4079,0.0,0.35,18.0,2.17
4080,2.0,0.547,85.0,3.39
4081,0.0,0.476,36.0,2.94
4082,0.0,1.122,96.0,7.95
4083,2.0,0.464,42.0,3.2
4084,1.0,1.36,174.0,8.78
4085,0.0,0.239,9.0,0.0
4086,0.0,0.498,47.0,2.64
4087,0.0,0.498,47.0,2.64
4088,0.0,0.184,12.0,0.0
4089,0.0,0.498,47.0,2.64
4090,0.0,0.242,9.0,1.43
4091,0.0,0.326,189.0,4.4
4092,0.0,0.149,7.0,1.15
4093,0.0,0.11,2.0,0.45
4094,0.0,0.153,10.0,0.0
4095,0.0,0.352,29.0,2.53
4096,1.0,1.36,174.0,8.78
4097,0.0,0.559,32.0,0.0
4098,1.0,0.914,63.0,9.8
4099,3.0,0.309,67.0,1.55
4100,0.0,0.153,8.0,0.0
4101,2.0,0.432,72.0,3.77
4102,0.0,0.602,88.0,3.13
4103,0.0,0.362,14.0,2.14
4104,0.0,0.172,41.0,0.89
4105,0.0,0.203,8.0,4.43
4106,0.0,0.11,2.0,0.45
4107,0.0,0.102,3.0,0.0
4108,4.0,0.1,1.0,1.0
4109,0.0,0.326,189.0,4.4
4110,0.0,0.203,8.0,4.43
4111,0.0,0.602,88.0,3.13
4112,0.0,0.11,2.0,0.45
4113,0.0,0.279,30.0,0.0
4114,0.0,0.255,14.0,2.24
4115,0.0,0.153,10.0,0.0
4116,0.0,0.812,18.0,0.0
4117,2.0,0.432,72.0,3.77
4118,0.0,0.214,17.0,1.82
4119,1.0,0.926,49.0,4.33
4120,1.0,0.334,7.0,0.36
4121,0.0,0.915,187.0,5.75
4122,1.0,3.259,364.0,6.82
4123,1.0,1.293,125.0,6.98
4124,0.0,0.279,30.0,0.0
4125,1.0,0.846,169.0,3.56
4126,0.0,0.11,2.0,0.45
4127,0.0,0.11,2.0,0.45
4128,1.0,0.903,145.0,3.11
4129,3.0,0.193,14.0,0.43
4130,1.0,0.749,51.0,1.16
4131,1.0,1.786,168.0,9.32
4132,0.0,0.55,28.0,1.84
4133,0.0,0.597,123.0,3.02
4134,1.0,2.383,287.0,15.15
4135,2.0,0.466,64.0,2.04
4136,0.0,0.11,2.0,0.45
4137,2.0,0.547,32.0,4.33
4138,0.0,0.35,18.0,2.17
4139,1.0,2.108,178.0,7.83
4140,2.0,0.536,90.0,5.82
4141,0.0,0.602,88.0,3.13
4142,0.0,0.11,2.0,0.45
4143,0.0,0.498,47.0,2.64
4144,0.0,0.498,47.0,2.64
4145,0.0,0.35,18.0,2.17
4146,0.0,0.395,128.0,1.3
4147,1.0,0.598,51.0,4.97
4148,0.0,0.326,189.0,4.4
4149,0.0,0.11,2.0,0.45
4150,0.0,0.111,5.0,0.58
4151,0.0,0.597,123.0,3.02
4152,2.0,0.57,132.0,4.48
4153,1.0,3.811,372.0,25.54
4154,0.0,0.339,11.0,2.99
4155,1.0,0.806,124.0,4.41
4156,1.0,2.882,212.0,12.51
4157,1.0,1.309,67.0,8.01
4158,0.0,0.269,19.0,0.0
4159,0.0,0.597,123.0,3.02
4160,0.0,0.326,189.0,4.4
4161,0.0,0.314,86.0,3.4
4162,0.0,0.11,2.0,0.45
4163,0.0,0.546,163.0,4.65
4164,0.0,0.3,17.0,0.0
4165,0.0,0.326,189.0,4.4
4166,0.0,0.326,189.0,4.4
4167,0.0,0.11,2.0,0.45
4168,1.0,1.143,94.0,5.44
4169,0.0,0.546,163.0,4.65
4170,0.0,0.153,10.0,0.0
4171,0.0,0.511,26.0,3.1
4172,1.0,0.946,134.0,5.5
4173,2.0,0.379,27.0,4.42
4174,0.0,0.196,6.0,0.0
4175,3.0,0.292,29.0,2.17
4176,0.0,0.314,86.0,3.4
4177,0.0,0.11,2.0,0.45
4178,0.0,0.314,86.0,3.4
4179,0.0,0.11,2.0,0.45
4180,1.0,1.235,169.0,3.47
4181,3.0,0.199,5.0,2.09
4182,2.0,0.416,88.0,2.87
4183,2.0,0.59,69.0,3.54
4184,0.0,0.11,2.0,0.45
4185,2.0,0.379,27.0,4.42
4186,0.0,0.11,2.0,0.45
4187,3.0,0.199,5.0,2.09
4188,0.0,0.181,17.0,0.0
4189,0.0,0.314,86.0,3.4
4190,0.0,0.3,17.0,0.0
4191,0.0,0.161,19.0,0.0
4192,0.0,0.11,2.0,0.45
4193,0.0,0.11,2.0,0.45
4194,1.0,0.813,25.0,9.0
4195,0.0,0.511,33.0,6.42
4196,0.0,0.11,2.0,0.45
4197,0.0,0.511,33.0,6.42
4198,0.0,0.11,2.0,0.45
4199,0.0,0.512,37.0,0.0
4200,2.0,0.416,88.0,2.87
4201,2.0,0.59,69.0,3.54
4202,0.0,0.11,2.0,0.45
4203,1.0,0.813,25.0,9.0
4204,0.0,0.11,2.0,0.45
4205,3.0,0.226,6.0,1.27
4206,1.0,0.733,122.0,5.17
4207,2.0,0.59,69.0,3.54
4208,2.0,0.39,22.0,2.94
4209,0.0,0.251,14.0,0.0
4210,0.0,0.11,2.0,0.45
4211,4.0,0.16,18.0,0.4
4212,0.0,0.512,37.0,0.0
4213,0.0,0.11,2.0,0.45
4214,0.0,0.134,3.0,0.0
4215,0.0,0.11,2.0,0.45
4216,3.0,0.279,7.0,0.53
4217,0.0,0.314,86.0,3.4
4218,1.0,2.108,178.0,7.83
4219,0.0,0.314,86.0,3.4
4220,0.0,0.11,2.0,0.45
4221,0.0,0.166,5.0,1.05
4222,0.0,0.11,2.0,0.45
4223,0.0,0.11,2.0,0.45
4224,0.0,0.147,5.0,1.05
4225,0.0,0.326,189.0,4.4
4226,2.0,0.536,90.0,5.82
4227,0.0,0.184,12.0,0.0
4228,0.0,0.11,2.0,0.45
4229,0.0,0.11,2.0,0.45
4230,0.0,0.326,189.0,4.4
4231,2.0,0.379,27.0,4.42
4232,0.0,0.11,2.0,0.45
4233,0.0,0.602,88.0,3.13
4234,0.0,0.602,88.0,3.13
4235,0.0,0.35,18.0,2.17
4236,0.0,0.261,8.0,0.0
4237,0.0,0.498,47.0,2.64
4238,1.0,3.501,109.0,8.55
4239,0.0,0.108,3.0,0.54
4240,0.0,0.133,18.0,0.0
4241,0.0,0.139,11.0,1.18
4242,0.0,0.602,88.0,3.13
4243,0.0,0.108,3.0,0.54
4244,0.0,0.11,2.0,0.45
4245,0.0,0.3,17.0,0.0
4246,2.0,0.379,27.0,4.42
4247,0.0,0.326,189.0,4.4
4248,0.0,0.11,2.0,0.45
4249,1.0,1.191,56.0,2.44
4250,1.0,0.587,127.0,4.48
4251,0.0,0.11,2.0,0.45
4252,0.0,0.395,128.0,1.3
4253,0.0,1.0,0.0,0.0
4254,0.0,1.103,21.0,22.76
4255,2.0,0.379,27.0,4.42
4256,0.0,0.512,37.0,0.0
4257,0.0,0.11,2.0,0.45
4258,0.0,0.602,88.0,3.13
4259,1.0,1.293,125.0,6.98
4260,0.0,0.11,2.0,0.45
4261,2.0,0.416,88.0,2.87
4262,0.0,0.314,86.0,3.4
4263,2.0,0.536,90.0,5.82
4264,2.0,0.379,27.0,4.42
4265,0.0,0.363,56.0,4.33
4266,0.0,0.314,86.0,3.4
4267,0.0,0.129,3.0,0.0
4268,1.0,0.679,101.0,3.47
4269,1.0,1.786,168.0,9.32
4270,0.0,0.185,20.0,0.56
4271,1.0,1.786,168.0,9.32
4272,1.0,0.813,46.0,3.31
4273,1.0,1.005,144.0,8.0
4274,0.0,0.326,189.0,4.4
4275,0.0,0.139,4.0,1.16
4276,0.0,0.314,86.0,3.4
4277,0.0,0.279,30.0,0.0
4278,0.0,0.11,2.0,0.45
4279,0.0,0.326,189.0,4.4
4280,2.0,0.602,8.0,3.62
4281,0.0,0.498,47.0,2.64
4282,0.0,0.498,47.0,2.64
4283,0.0,0.11,2.0,0.45
4284,1.0,15.993,1226.0,14.96
4285,0.0,0.217,10.0,3.69
4286,0.0,0.11,2.0,0.45
4287,0.0,0.326,189.0,4.4
4288,0.0,0.397,28.0,7.16
4289,0.0,0.11,2.0,0.45
4290,1.0,2.9,69.0,3.72
4291,0.0,0.384,19.0,2.53
4292,0.0,0.11,2.0,0.45
4293,0.0,1.023,176.0,6.03
4294,1.0,0.667,56.0,4.14
4295,0.0,0.169,6.0,0.81
4296,1.0,0.846,169.0,3.56
4297,0.0,0.15,6.0,0.77
4298,4.0,0.1,1.0,1.0
4299,0.0,0.326,189.0,4.4
4300,3.0,0.247,46.0,1.82
4301,0.0,0.106,2.0,0.0
4302,1.0,2.887,135.0,13.28
4303,0.0,0.602,88.0,3.13
4304,2.0,0.379,27.0,4.42
4305,0.0,0.512,37.0,0.0
4306,0.0,0.3,17.0,0.0
4307,0.0,0.123,11.0,1.02
4308,0.0,0.602,88.0,3.13
4309,0.0,0.278,15.0,4.51
4310,2.0,0.536,90.0,5.82
4311,0.0,0.251,14.0,0.0
4312,0.0,0.915,187.0,5.75
4313,0.0,0.194,7.0,0.0
4314,0.0,0.17,11.0,0.0
4315,0.0,4.392,1.0,0.0
4316,0.0,0.17,11.0,0.0
4317,0.0,0.588,18.0,0.0
4318,0.0,0.448,13.0,0.0
4319,0.0,0.314,86.0,3.4
4320,0.0,0.157,5.0,1.19
4321,0.0,0.11,2.0,0.45
4322,0.0,0.602,88.0,3.13
4323,0.0,0.129,3.0,0.0
4324,0.0,0.498,47.0,2.64
4325,0.0,0.11,2.0,0.45
4326,1.0,0.914,63.0,9.8
4327,1.0,2.153,218.0,12.03
4328,1.0,2.153,218.0,12.03
4329,0.0,0.3,17.0,0.0
4330,2.0,0.598,67.0,3.52
4331,2.0,0.349,92.0,2.85
4332,0.0,0.512,37.0,0.0
4333,0.0,0.279,30.0,0.0
4334,1.0,2.322,224.0,13.94
4335,0.0,0.217,10.0,3.69
4336,0.0,0.11,2.0,0.45
4337,0.0,0.11,2.0,0.45
4338,0.0,0.263,14.0,4.41
4339,0.0,0.1,3.0,0.0
4340,0.0,0.11,2.0,0.45
4341,1.0,1.085,143.0,7.08
4342,1.0,1.235,169.0,3.47
4343,3.0,0.175,14.0,0.17
4344,3.0,0.2,49.0,0.84
4345,0.0,0.139,11.0,1.18
4346,1.0,1.022,174.0,5.4
4347,1.0,3.073,144.0,8.32
4348,0.0,0.326,189.0,4.4
4349,0.0,0.153,10.0,0.0
4350,0.0,0.217,10.0,3.69
4351,1.0,0.874,47.0,1.88
4352,1.0,0.565,31.0,1.01
4353,0.0,0.11,2.0,0.45
4354,2.0,0.59,69.0,3.54
4355,0.0,0.469,24.0,8.48
4356,0.0,0.601,47.0,3.29
4357,0.0,0.601,47.0,3.29
4358,0.0,0.469,24.0,8.48
4359,0.0,0.133,18.0,0.0
4360,0.0,0.11,2.0,0.45
4361,0.0,0.11,2.0,0.45
4362,2.0,1.004,84.0,2.21
4363,2.0,0.416,88.0,2.87
4364,0.0,0.326,189.0,4.4
4365,0.0,2.949,97.0,0.0
4366,0.0,0.11,2.0,0.45
4367,0.0,0.498,47.0,2.64
4368,1.0,0.964,40.0,4.21
4369,0.0,0.3,17.0,0.0
4370,0.0,0.197,2.0,0.81
4371,0.0,0.197,2.0,0.81
4372,0.0,0.197,2.0,0.81
4373,0.0,0.11,2.0,0.45
4374,0.0,0.11,2.0,0.45
4375,0.0,0.153,10.0,0.0
4376,3.0,0.292,29.0,2.17
4377,2.0,0.379,27.0,4.42
4378,0.0,0.11,2.0,0.45
4379,0.0,0.11,2.0,0.45
4380,2.0,0.379,27.0,4.42
4381,2.0,0.609,46.0,5.14
4382,0.0,0.11,2.0,0.45
4383,0.0,0.326,189.0,4.4
4384,0.0,0.326,189.0,4.4
4385,0.0,0.11,2.0,0.45
4386,0.0,0.11,2.0,0.45
4387,0.0,0.11,2.0,0.45
4388,2.0,0.381,29.0,2.07
